mon day year open high low close volume adjclose
  6 26 2002    16.800    17.290    15.980    16.550  19962600     8.270
  6 27 2002    16.790    17.270    16.420    17.060   8987800     8.530
  6 28 2002    17.100    17.820    17.000    17.720   9637800     8.860
  7  1 2002    17.710    17.880    17.050    17.060   7953200     8.530
  7  2 2002    17.030    17.160    16.830    16.940  10899600     8.470
  7  3 2002    16.810    17.680    16.750    17.550   7108200     8.770
  7  5 2002    17.710    18.750    17.710    18.740   5773200     9.370
  7  8 2002    18.520    18.610    17.680    18.010   7543000     9.010
  7  9 2002    18.090    18.290    17.460    17.530   8098200     8.770
  7 10 2002    17.710    18.170    17.250    17.320   7388600     8.660
  7 11 2002    17.260    18.350    16.970    18.300  13345600     9.150
  7 12 2002    18.550    18.790    17.260    17.510  15839000     8.760
  7 15 2002    17.430    18.600    16.810    18.230  10571200     9.110
  7 16 2002    18.150    18.570    17.610    17.860  15956000     8.930
  7 17 2002    16.130    16.200    15.190    15.630  43410200     7.820
  7 18 2002    15.500    15.560    14.750    14.990  19980800     7.490
  7 19 2002    14.700    15.170    14.530    14.960  13757400     7.480
  7 22 2002    14.750    15.190    14.610    14.920  15389200     7.460
  7 23 2002    14.900    15.130    14.440    14.470  14281800     7.240
  7 24 2002    14.330    15.220    14.250    15.200  14521200     7.600
  7 25 2002    14.930    14.950    14.010    14.360  17119800     7.180
  7 26 2002    14.460    14.530    13.800    14.340   7418000     7.170
  7 29 2002    14.480    15.100    14.370    15.020   9820000     7.510
  7 30 2002    14.850    15.510    14.560    15.430  12672800     7.720
  7 31 2002    15.400    15.420    14.900    15.260  11096400     7.630
  8  1 2002    15.110    15.420    14.730    14.800   8177000     7.400
  8  2 2002    14.740    15.000    14.250    14.450   6395000     7.220
  8  5 2002    14.510    14.700    13.970    13.990   7286600     6.990
  8  6 2002    14.210    15.230    14.080    14.740   9716200     7.370
  8  7 2002    15.090    15.360    14.350    15.030  11909800     7.510
  8  8 2002    14.770    15.380    14.770    15.300   8119600     7.650
  8  9 2002    15.250    15.250    14.750    15.000   7347000     7.500
  8 12 2002    14.900    15.020    14.690    14.990   6420200     7.490
  8 13 2002    14.900    15.210    14.550    14.590   9638200     7.300
  8 14 2002    14.670    15.350    14.540    15.170  14253000     7.590
  8 15 2002    15.250    15.750    15.010    15.610  11502800     7.800
  8 16 2002    15.450    16.100    15.280    15.810   8758000     7.910
  8 19 2002    15.780    16.250    15.720    15.980   7734200     7.990
  8 20 2002    15.970    16.090    15.530    15.910   6665200     7.950
  8 21 2002    16.010    16.240    15.450    16.120   7229600     8.060
  8 22 2002    16.200    16.250    15.660    15.970   9225400     7.990
  8 23 2002    15.900    15.930    15.450    15.730   5830200     7.860
  8 26 2002    15.950    15.950    15.160    15.530   6784600     7.760
  8 27 2002    15.710    15.740    14.710    14.850   9365400     7.430
  8 28 2002    14.800    15.120    14.650    14.700   8856200     7.350
  8 29 2002    14.650    15.080    14.510    14.700   5863200     7.350
  8 30 2002    14.730    15.140    14.580    14.750   6911400     7.380
  9  3 2002    14.490    14.550    14.050    14.050   9890600     7.030
  9  4 2002    14.200    14.780    14.170    14.480  15023600     7.240
  9  5 2002    14.220    14.360    14.050    14.180   8077800     7.090
  9  6 2002    14.510    14.650    14.230    14.380   6485400     7.190
  9  9 2002    14.280    14.530    14.150    14.370   5651600     7.180
  9 10 2002    14.410    14.490    14.120    14.330   8909600     7.160
  9 11 2002    14.340    14.600    14.150    14.290   7229000     7.140
  9 12 2002    14.200    14.510    14.120    14.140   9636800     7.070
  9 13 2002    14.130    14.340    14.050    14.170  10105400     7.090
  9 16 2002    14.140    14.610    14.120    14.500  10237200     7.250
  9 17 2002    14.570    15.030    14.570    14.800  15285600     7.400
  9 18 2002    14.690    15.090    14.520    15.020  11737200     7.510
  9 19 2002    14.750    14.800    14.480    14.580   7355200     7.290
  9 20 2002    14.620    14.940    14.520    14.870  12599600     7.430
  9 23 2002    14.760    14.960    14.450    14.850   9418200     7.430
  9 24 2002    14.400    14.820    14.400    14.640   8952200     7.320
  9 25 2002    14.690    15.170    14.650    14.930   9095800     7.470
  9 26 2002    15.100    15.190    14.550    14.700   7451600     7.350
  9 27 2002    14.490    14.850    14.480    14.720   7362600     7.360
  9 30 2002    14.400    14.570    14.140    14.500   8489200     7.250
 10  1 2002    14.590    14.600    14.000    14.510  12229400     7.260
 10  2 2002    14.330    14.630    14.100    14.170   8191000     7.090
 10  3 2002    14.180    14.600    14.060    14.300   7782000     7.150
 10  4 2002    14.360    14.400    13.990    14.030   6815200     7.010
 10  7 2002    13.970    14.210    13.760    13.770   8739200     6.890
 10  8 2002    13.900    13.960    13.360    13.680  16201600     6.840
 10  9 2002    13.540    13.850    13.410    13.590  12738800     6.800
 10 10 2002    13.630    14.220    13.580    14.110  11484800     7.050
 10 11 2002    14.250    14.780    14.100    14.510  10524200     7.260
 10 14 2002    14.550    14.980    14.440    14.770   6943000     7.390
 10 15 2002    15.220    15.250    14.780    15.160  14482800     7.580
 10 16 2002    14.860    15.130    13.900    14.560  10986600     7.280
 10 17 2002    14.210    14.380    13.980    14.110  16760600     7.050
 10 18 2002    14.000    14.350    13.930    14.340  10296400     7.170
 10 21 2002    14.260    14.630    14.000    14.560   8518600     7.280
 10 22 2002    14.470    14.880    14.260    14.700   7791000     7.350
 10 23 2002    14.630    14.980    14.500    14.880   7465600     7.440
 10 24 2002    15.020    15.210    14.550    14.690   6241000     7.340
 10 25 2002    14.690    15.450    14.590    15.420   9966800     7.710
 10 28 2002    15.550    15.950    15.250    15.610  12475000     7.800
 10 29 2002    15.570    15.880    14.960    15.440   9256400     7.720
 10 30 2002    15.490    16.370    15.480    15.980   9667000     7.990
 10 31 2002    15.990    16.440    15.920    16.070  10565600     8.030
 11  1 2002    15.940    16.500    15.890    16.360   6779600     8.180
 11  4 2002    16.500    17.380    16.350    16.890  13457800     8.440
 11  5 2002    16.750    16.960    16.350    16.900   7524800     8.450
 11  6 2002    17.080    17.320    16.700    17.220   7728200     8.610
 11  7 2002    16.940    17.100    15.810    16.000  12006400     8.000
 11  8 2002    16.010    16.200    15.520    15.840   6788000     7.920
 11 11 2002    15.740    15.890    15.120    15.160   5463400     7.580
 11 12 2002    15.320    16.040    15.280    15.640   7992600     7.820
 11 13 2002    15.500    16.070    15.280    15.590   8276400     7.800
 11 14 2002    15.900    16.410    15.780    16.300   5061200     8.150
 11 15 2002    16.230    16.240    15.760    15.950   5749800     7.970
 11 18 2002    16.190    16.200    15.520    15.650   5877800     7.820
 11 19 2002    15.550    15.750    15.010    15.270   7534000     7.640
 11 20 2002    15.300    15.700    15.250    15.530   7455000     7.760
 11 21 2002    15.900    16.440    15.750    16.350  14945800     8.180
 11 22 2002    16.090    16.300    15.900    16.010   8137800     8.010
 11 25 2002    16.030    16.140    15.710    15.970   7122400     7.990
 11 26 2002    15.850    15.900    15.270    15.410   8580800     7.700
 11 27 2002    15.600    15.860    15.450    15.720  10242800     7.860
 11 29 2002    15.790    15.880    15.410    15.500   5122600     7.750
 12  2 2002    15.900    16.100    15.010    15.180  14240800     7.590
 12  3 2002    15.200    15.340    15.100    15.160   8138200     7.580
 12  4 2002    15.180    15.190    14.500    14.970  11634200     7.490
 12  5 2002    15.030    15.080    14.530    14.630   8692800     7.320
 12  6 2002    14.650    15.190    14.520    14.950   8762800     7.470
 12  9 2002    14.940    14.950    14.670    14.750   8431600     7.380
 12 10 2002    14.750    15.450    14.730    15.280  11021800     7.640
 12 11 2002    15.300    15.490    15.080    15.490   9053600     7.740
 12 12 2002    15.510    15.550    15.010    15.190   5333600     7.590
 12 13 2002    15.140    15.150    14.650    14.790   5885000     7.390
 12 16 2002    14.810    15.100    14.610    14.850   8986600     7.430
 12 17 2002    14.850    15.190    14.660    15.080   7952200     7.540
 12 18 2002    14.800    14.860    14.500    14.570   5382200     7.280
 12 19 2002    14.530    14.920    14.100    14.200  12411400     7.100
 12 20 2002    14.290    14.560    13.780    14.140  11360600     7.070
 12 23 2002    14.160    14.550    14.120    14.490   4493800     7.240
 12 24 2002    14.440    14.470    14.300    14.360   1405000     7.180
 12 26 2002    14.420    14.810    14.280    14.400   3050800     7.200
 12 27 2002    14.310    14.380    14.010    14.060   2858400     7.030
 12 30 2002    14.080    14.150    13.840    14.070   5537200     7.030
 12 31 2002    14.000    14.360    13.950    14.330   7168800     7.160
  1  2 2003    14.360    14.920    14.350    14.800   6479600     7.400
  1  3 2003    14.800    14.930    14.590    14.900   5266200     7.450
  1  6 2003    15.030    15.380    14.880    14.900  13947600     7.450
  1  7 2003    14.790    15.000    14.470    14.850  12226600     7.430
  1  8 2003    14.580    14.710    14.440    14.550   8201600     7.280
  1  9 2003    14.620    14.920    14.500    14.680   7687600     7.340
  1 10 2003    14.580    14.820    14.490    14.720   6253600     7.360
  1 13 2003    14.900    14.900    14.360    14.630   6390800     7.320
  1 14 2003    14.690    14.820    14.490    14.610   6673600     7.300
  1 15 2003    14.590    14.700    14.260    14.430  13254600     7.220
  1 16 2003    14.210    14.760    14.210    14.620  19966800     7.310
  1 17 2003    14.560    14.560    14.080    14.100   9527200     7.050
  1 21 2003    14.210    14.410    14.000    14.020   9052000     7.010
  1 22 2003    13.980    14.150    13.800    13.880   7683600     6.940
  1 23 2003    14.050    14.360    13.950    14.170   8152000     7.090
  1 24 2003    14.240    14.240    13.560    13.800  10909600     6.900
  1 27 2003    13.680    14.500    13.650    14.130  13978800     7.070
  1 28 2003    14.240    14.690    14.160    14.580  10223400     7.290
  1 29 2003    14.550    15.100    14.300    14.930  13323000     7.470
  1 30 2003    14.980    15.070    14.290    14.320  14537800     7.160
  1 31 2003    14.190    14.550    14.050    14.360  12186600     7.180
  2  3 2003    14.410    14.910    14.350    14.660   9456600     7.330
  2  4 2003    14.450    14.650    14.310    14.600  11336200     7.300
  2  5 2003    14.710    14.930    14.440    14.450   7914800     7.220
  2  6 2003    14.360    14.590    14.220    14.430   6398200     7.220
  2  7 2003    14.550    14.600    14.070    14.150   9632200     7.070
  2 10 2003    14.260    14.570    14.060    14.350   5996000     7.180
  2 11 2003    14.500    14.630    14.200    14.350   5885000     7.180
  2 12 2003    14.270    14.600    14.270    14.390   8167400     7.200
  2 13 2003    14.410    14.640    14.240    14.540   7446200     7.270
  2 14 2003    14.610    14.720    14.350    14.670   8689200     7.340
  2 18 2003    14.750    15.300    14.720    15.270  10389200     7.640
  2 19 2003    15.070    15.150    14.680    14.850   8584600     7.430
  2 20 2003    14.850    14.960    14.710    14.770   8012600     7.390
  2 21 2003    14.820    15.060    14.650    15.000   5623000     7.500
  2 24 2003    14.860    15.030    13.800    14.740   6437600     7.370
  2 25 2003    14.680    15.080    14.580    15.020   6737200     7.510
  2 26 2003    14.990    15.020    14.480    14.500   7753400     7.250
  2 27 2003    14.570    15.000    14.510    14.860   5512200     7.430
  2 28 2003    14.860    15.090    14.770    15.010   6967800     7.510
  3  3 2003    15.010    15.160    14.550    14.650   7277200     7.320
  3  4 2003    14.740    14.810    14.440    14.560   4514800     7.280
  3  5 2003    14.610    14.800    14.520    14.620   4524400     7.310
  3  6 2003    14.580    14.600    14.400    14.560   3566400     7.280
  3  7 2003    14.470    14.710    14.310    14.530   7178000     7.260
  3 10 2003    14.510    14.670    14.300    14.370   4806200     7.180
  3 11 2003    14.360    14.490    14.120    14.230   5756800     7.110
  3 12 2003    14.170    14.390    14.060    14.220   7948600     7.110
  3 13 2003    14.470    14.800    14.170    14.720  11980200     7.360
  3 14 2003    14.680    15.010    14.640    14.780   5467800     7.390
  3 17 2003    14.890    15.070    14.710    15.010  14282600     7.510
  3 18 2003    15.000    15.090    14.820    15.000   8213600     7.500
  3 19 2003    15.070    15.150    14.790    14.950   5047000     7.470
  3 20 2003    14.930    14.990    14.600    14.910   5827800     7.450
  3 21 2003    15.090    15.150    14.820    15.000  10641000     7.500
  3 24 2003    14.670    14.800    14.350    14.370   5753600     7.180
  3 25 2003    14.410    14.830    14.370    14.550   5989200     7.280
  3 26 2003    14.550    14.560    14.300    14.410   6369400     7.200
  3 27 2003    14.320    14.700    14.320    14.490   4371200     7.240
  3 28 2003    14.400    14.620    14.370    14.570   5189400     7.280
  3 31 2003    14.330    14.530    14.040    14.140   9166400     7.070
  4  1 2003    14.200    14.310    14.070    14.160   5512200     7.080
  4  2 2003    14.360    14.690    14.270    14.600   6120400     7.300
  4  3 2003    14.560    14.700    14.350    14.460   5204000     7.230
  4  4 2003    14.520    14.670    14.390    14.410   5215000     7.200
  4  7 2003    14.850    14.950    14.410    14.490   7030800     7.240
  4  8 2003    14.510    14.650    14.360    14.450   4604800     7.220
  4  9 2003    14.520    14.620    14.140    14.190   5240200     7.090
  4 10 2003    14.200    14.390    14.200    14.370   3825000     7.180
  4 11 2003    14.050    14.440    12.930    13.200  49739600     6.600
  4 14 2003    13.710    13.750    13.500    13.580  17962800     6.790
  4 15 2003    13.590    13.600    13.300    13.390  10856000     6.700
  4 16 2003    12.990    13.670    12.920    13.240  36292000     6.620
  4 17 2003    13.200    13.250    12.720    13.120  22009200     6.560
  4 21 2003    13.130    13.190    12.980    13.140   5440000     6.570
  4 22 2003    13.180    13.620    13.090    13.510  10734600     6.760
  4 23 2003    13.530    13.630    13.360    13.580   7488600     6.790
  4 24 2003    13.520    13.610    13.000    13.440  11611000     6.720
  4 25 2003    13.460    13.580    13.230    13.350   7332800     6.680
  4 28 2003    13.480    13.960    13.430    13.860  22742800     6.930
  4 29 2003    13.980    14.160    13.580    14.060  16365600     7.030
  4 30 2003    13.930    14.350    13.850    14.220  16363400     7.110
  5  1 2003    14.250    14.390    14.000    14.360  12241400     7.180
  5  2 2003    14.460    14.590    14.340    14.450  11470800     7.220
  5  5 2003    14.770    16.880    14.750    16.090  55561000     8.050
  5  6 2003    16.120    17.900    16.100    17.500  54089000     8.750
  5  7 2003    17.330    18.240    17.110    17.650  37656400     8.820
  5  8 2003    17.700    18.070    17.290    18.000  24562000     9.000
  5  9 2003    18.330    18.400    17.880    18.300  21013800     9.150
  5 12 2003    18.150    18.740    18.130    18.560  14977600     9.280
  5 13 2003    18.430    18.970    17.950    18.670  15957000     9.340
  5 14 2003    18.830    18.840    18.430    18.550  12696000     9.270
  5 15 2003    18.600    18.850    18.470    18.730  10178400     9.360
  5 16 2003    18.590    19.010    18.280    18.800  12201000     9.400
  5 19 2003    18.530    18.650    18.060    18.100  15924600     9.050
  5 20 2003    18.100    18.160    17.600    17.790  14865000     8.900
  5 21 2003    17.790    18.090    17.670    17.850  10893200     8.930
  5 22 2003    17.890    18.400    17.740    18.240   6373600     9.120
  5 23 2003    18.210    18.460    17.960    18.320   7382800     9.160
  5 27 2003    17.960    18.900    17.910    18.880  10361800     9.440
  5 28 2003    18.500    18.660    18.150    18.280  12131400     9.140
  5 29 2003    18.290    18.500    17.900    18.100  11920200     9.050
  5 30 2003    18.120    18.180    17.530    17.950  13669600     8.980
  6  2 2003    18.100    18.290    17.270    17.450  14949600     8.730
  6  3 2003    17.440    17.670    17.020    17.310  12887800     8.650
  6  4 2003    17.300    17.790    17.140    17.600   9685800     8.800
  6  5 2003    17.450    17.740    17.330    17.640   7339200     8.820
  6  6 2003    17.740    18.040    17.140    17.150   8621000     8.570
  6  9 2003    16.940    17.040    16.630    16.790   9284000     8.400
  6 10 2003    16.890    17.290    16.750    17.180   6308800     8.590
  6 11 2003    17.150    17.510    16.810    17.450   8039800     8.730
  6 12 2003    17.550    17.880    17.450    17.770   9021000     8.890
  6 13 2003    17.750    17.950    17.130    17.420   6830200     8.710
  6 16 2003    17.600    18.270    17.450    18.270   8518800     9.140
  6 17 2003    18.410    18.500    17.990    18.190   6338000     9.100
  6 18 2003    18.450    19.480    18.310    19.120  16249400     9.560
  6 19 2003    19.360    19.610    18.770    19.140  13626000     9.570
  6 20 2003    19.350    19.580    18.900    19.200  12733800     9.600
  6 23 2003    19.300    19.690    18.750    19.060  10977200     9.530
  6 24 2003    19.470    19.670    18.720    18.780  18370800     9.390
  6 25 2003    18.860    19.400    18.710    19.090  11779000     9.550
  6 26 2003    18.700    19.320    18.700    19.290   5775200     9.650
  6 27 2003    19.300    19.310    18.480    18.730  13064000     9.360
  6 30 2003    18.680    19.210    18.590    19.060   7934000     9.530
  7  1 2003    18.870    19.180    18.510    19.090   6464000     9.550
  7  2 2003    19.030    19.400    19.020    19.270  11617800     9.640
  7  3 2003    19.000    19.550    18.980    19.130   4920400     9.560
  7  7 2003    19.270    20.180    19.130    19.870  10224000     9.940
  7  8 2003    19.520    20.500    19.490    20.400   9169200    10.200
  7  9 2003    20.210    20.450    19.890    19.890   7630200     9.940
  7 10 2003    19.880    19.940    19.370    19.580   6104800     9.790
  7 11 2003    19.660    20.000    19.530    19.850   4887800     9.930
  7 14 2003    20.010    20.400    19.870    19.900   6728800     9.950
  7 15 2003    20.020    20.240    19.430    19.610   7380200     9.810
  7 16 2003    19.970    20.000    19.380    19.870   8961800     9.940
  7 17 2003    20.190    20.950    20.130    20.900  26829000    10.450
  7 18 2003    20.900    21.180    20.400    20.860  10672800    10.430
  7 21 2003    20.690    20.800    20.300    20.610   6564600    10.310
  7 22 2003    20.870    20.960    20.500    20.800   7086600    10.400
  7 23 2003    20.950    20.960    20.460    20.790   5108400    10.400
  7 24 2003    21.040    21.500    20.380    20.510   8187000    10.260
  7 25 2003    20.410    21.570    20.400    21.540   7738800    10.770
  7 28 2003    21.500    21.500    20.860    20.990   6084200    10.490
  7 29 2003    20.990    21.080    20.520    20.720   7040000    10.360
  7 30 2003    20.770    20.900    20.170    20.280   6199800    10.140
  7 31 2003    20.740    21.350    20.570    21.080  10766600    10.540
  8  1 2003    21.000    21.270    20.640    20.730   5343000    10.360
  8  4 2003    20.530    21.500    20.280    21.210   8218400    10.600
  8  5 2003    21.350    21.400    20.100    20.380   8908600    10.190
  8  6 2003    20.060    20.170    19.500    19.630   8766600     9.810
  8  7 2003    19.730    20.090    19.420    19.930   6227800     9.970
  8  8 2003    20.110    20.130    19.600    19.640   4916400     9.820
  8 11 2003    19.820    19.930    19.510    19.660   4901000     9.830
  8 12 2003    19.760    19.800    19.460    19.700   5872800     9.850
  8 13 2003    19.860    20.340    19.580    20.180  10146400    10.090
  8 14 2003    20.210    20.330    19.940    19.970   6885000     9.980
  8 15 2003    20.020    20.070    19.660    19.710   4495200     9.850
  8 18 2003    19.860    20.410    19.720    20.340   6884800    10.170
  8 19 2003    20.370    20.450    20.000    20.320   4774600    10.160
  8 20 2003    20.180    21.270    20.140    21.010   9757600    10.510
  8 21 2003    21.030    21.710    20.950    21.680   9118800    10.840
  8 22 2003    21.810    22.000    20.640    20.880   8938000    10.440
  8 25 2003    20.780    20.910    20.490    20.860   4920800    10.430
  8 26 2003    20.750    21.070    20.350    21.050   5891400    10.520
  8 27 2003    20.910    21.480    20.660    21.480   8060800    10.740
  8 28 2003    21.330    22.220    21.330    22.190  11415200    11.100
  8 29 2003    22.200    22.850    22.050    22.610   9398400    11.310
  9  2 2003    22.660    22.900    22.400    22.850   8647600    11.430
  9  3 2003    22.800    23.320    22.760    22.950   9601000    11.480
  9  4 2003    23.160    23.250    22.770    22.830   7135000    11.410
  9  5 2003    22.730    23.150    22.410    22.500   8576200    11.250
  9  8 2003    22.480    22.790    22.470    22.740   5973000    11.370
  9  9 2003    22.530    22.670    22.120    22.370   6441800    11.190
  9 10 2003    22.250    22.610    22.110    22.180   8031800    11.090
  9 11 2003    22.250    22.790    22.100    22.560   7631600    11.280
  9 12 2003    22.510    23.140    22.310    23.100   6428200    11.550
  9 15 2003    22.810    22.900    22.120    22.210   8101600    11.100
  9 16 2003    22.210    22.690    22.200    22.360   9607400    11.180
  9 17 2003    22.370    22.380    21.850    22.120  10335600    11.060
  9 18 2003    22.100    22.990    21.950    22.880   9032400    11.440
  9 19 2003    22.880    23.050    22.430    22.580   7355600    11.290
  9 22 2003    22.180    22.500    21.920    22.080   6422200    11.040
  9 23 2003    22.020    22.460    21.880    22.430   4730400    11.220
  9 24 2003    22.210    22.310    21.080    21.320  10760200    10.660
  9 25 2003    21.340    21.370    20.250    20.430  20513600    10.220
  9 26 2003    20.300    21.700    20.150    20.690  12401800    10.350
  9 29 2003    21.490    21.670    20.650    21.300  13060800    10.650
  9 30 2003    21.090    21.220    20.440    20.720  10193800    10.360
 10  1 2003    20.710    21.100    20.190    20.790   8432600    10.400
 10  2 2003    20.800    20.800    20.280    20.570   7287800    10.280
 10  3 2003    20.990    21.860    20.880    21.690  10700000    10.850
 10  6 2003    21.670    22.330    21.580    22.290   9583200    11.150
 10  7 2003    22.050    23.410    21.910    23.220  14934800    11.610
 10  8 2003    23.250    23.540    22.730    23.060  15309600    11.530
 10  9 2003    23.300    23.670    22.790    23.450  12419600    11.730
 10 10 2003    23.500    23.810    23.370    23.680   6244200    11.840
 10 13 2003    23.730    24.410    23.720    24.350   9995200    12.180
 10 14 2003    24.320    24.740    24.190    24.550   9836400    12.270
 10 15 2003    24.850    25.010    24.580    24.820  21789400    12.410
 10 16 2003    23.800    23.840    22.410    23.250  34845800    11.620
 10 17 2003    23.380    23.490    22.430    22.750  12850400    11.380
 10 20 2003    22.600    23.340    22.380    23.220   9969000    11.610
 10 21 2003    23.310    23.400    22.750    23.180   6302200    11.590
 10 22 2003    22.940    23.200    22.680    22.760   5771400    11.380
 10 23 2003    22.730    23.150    22.590    22.990   5900400    11.490
 10 24 2003    22.560    22.850    22.230    22.600   7852000    11.300
 10 27 2003    22.750    22.890    22.490    22.600   5786200    11.300
 10 28 2003    22.560    23.770    22.400    23.720   8989800    11.860
 10 29 2003    23.510    23.900    23.340    23.690   9538600    11.850
 10 30 2003    23.990    24.000    22.870    23.090   9305600    11.550
 10 31 2003    23.300    23.350    22.780    22.890   7791200    11.440
 11  3 2003    22.830    23.300    22.780    23.150  10815800    11.570
 11  4 2003    23.070    23.100    22.590    22.910   8901200    11.450
 11  5 2003    22.820    23.130    22.470    23.030  11516800    11.520
 11  6 2003    22.910    23.150    22.650    23.120  14181200    11.560
 11  7 2003    23.190    23.240    22.450    22.500   7505200    11.250
 11 10 2003    22.450    22.650    21.840    21.900   8367000    10.950
 11 11 2003    21.900    22.020    21.480    21.540   7681200    10.770
 11 12 2003    21.480    22.720    21.480    22.330  10714400    11.160
 11 13 2003    22.070    22.560    21.920    22.420   7599000    11.210
 11 14 2003    22.480    22.610    21.280    21.460   8466000    10.730
 11 17 2003    21.350    21.370    20.950    21.130   8152000    10.560
 11 18 2003    21.210    21.340    20.350    20.410   9542600    10.200
 11 19 2003    20.560    20.650    20.260    20.420  12306600    10.210
 11 20 2003    20.100    21.080    20.100    20.380   8556800    10.190
 11 21 2003    20.340    20.580    19.850    20.280   8637000    10.140
 11 24 2003    20.500    21.270    20.450    21.150  13636600    10.570
 11 25 2003    21.230    21.250    20.610    20.680   9594800    10.340
 11 26 2003    20.890    21.150    20.250    20.720   8754600    10.360
 11 28 2003    20.780    21.070    20.520    20.910   2717800    10.450
 12  1 2003    21.040    21.850    21.000    21.710  12912000    10.850
 12  2 2003    21.600    21.900    21.410    21.540   7332000    10.770
 12  3 2003    21.540    21.840    20.960    21.030   6832000    10.520
 12  4 2003    20.940    21.170    20.770    21.150   6355000    10.570
 12  5 2003    20.900    21.150    20.730    20.850   6649200    10.430
 12  8 2003    20.780    21.080    20.410    21.050   5294200    10.520
 12  9 2003    21.170    21.250    20.400    20.450   4826600    10.230
 12 10 2003    20.450    20.610    19.960    20.380   9690600    10.190
 12 11 2003    20.250    21.340    20.210    21.210   6540600    10.600
 12 12 2003    21.320    21.320    20.700    20.890   6881200    10.440
 12 15 2003    21.490    21.490    20.070    20.170  13889600    10.090
 12 16 2003    20.190    20.490    20.010    20.120  13355600    10.060
 12 17 2003    20.080    20.130    19.790    19.880   9795000     9.940
 12 18 2003    19.900    20.180    19.900    20.040  11818400    10.020
 12 19 2003    20.190    20.420    19.620    19.700  16198600     9.850
 12 22 2003    19.650    19.890    19.250    19.850  13466600     9.930
 12 23 2003    19.920    19.950    19.600    19.810  11017800     9.900
 12 24 2003    19.720    20.590    19.650    20.410   6338400    10.200
 12 26 2003    20.350    20.910    20.340    20.780   3703400    10.390
 12 29 2003    20.910    21.160    20.860    21.150   8337800    10.570
 12 30 2003    21.180    21.500    21.150    21.280   7316200    10.640
 12 31 2003    21.350    21.530    21.180    21.370   6230400    10.690
  1  2 2004    21.550    21.750    21.180    21.280   5165800    10.640
  1  5 2004    21.420    22.390    21.420    22.170  14107800    11.090
  1  6 2004    22.250    22.420    21.710    22.090  18191000    11.050
  1  7 2004    22.100    22.830    21.930    22.590  20959800    11.300
  1  8 2004    22.840    23.730    22.650    23.360  16439400    11.680
  1  9 2004    23.230    24.130    22.790    23.000  15266400    11.500
  1 12 2004    23.250    24.000    23.100    23.730  17412400    11.860
  1 13 2004    24.700    24.840    23.860    24.120  24250600    12.060
  1 14 2004    24.400    24.540    23.780    24.200  22144400    12.100
  1 15 2004    22.910    23.400    22.500    22.850  36364600    11.430
  1 16 2004    22.890    23.040    22.610    22.720  13315000    11.360
  1 20 2004    22.670    22.800    22.250    22.730  11283800    11.360
  1 21 2004    22.700    22.970    22.430    22.610   8095000    11.310
  1 22 2004    22.560    22.830    22.180    22.180   7321600    11.090
  1 23 2004    22.420    22.740    22.250    22.560   8113200    11.280
  1 26 2004    22.460    23.060    22.430    23.010   9688200    11.510
  1 27 2004    23.040    23.250    22.800    23.070  10966800    11.530
  1 28 2004    22.840    23.380    22.410    22.520   9835800    11.260
  1 29 2004    22.630    22.800    22.190    22.680   7596400    11.340
  1 30 2004    22.650    22.870    22.420    22.560   6617800    11.280
  2  2 2004    22.460    22.810    22.080    22.320  10265400    11.160
  2  3 2004    22.300    22.400    22.000    22.260   6457600    11.130
  2  4 2004    22.000    22.090    21.700    21.790  10912600    10.900
  2  5 2004    21.820    22.910    21.810    22.420  12601600    11.210
  2  6 2004    22.450    22.890    22.400    22.710   6905000    11.350
  2  9 2004    22.620    22.860    22.500    22.670   6723600    11.340
  2 10 2004    22.620    23.120    22.440    22.980   9119400    11.490
  2 11 2004    23.090    23.870    23.050    23.800  12448000    11.900
  2 12 2004    23.610    23.990    23.600    23.730   6571000    11.860
  2 13 2004    23.850    24.100    22.830    23.000  11285000    11.500
  2 17 2004    23.100    23.490    23.100    23.160   6105600    11.580
  2 18 2004    23.180    23.440    23.050    23.260   5058400    11.630
  2 19 2004    23.330    23.640    22.410    22.470  11538600    11.230
  2 20 2004    22.500    22.510    22.210    22.400   9914400    11.200
  2 23 2004    22.340    22.460    21.890    22.190   6931400    11.100
  2 24 2004    22.140    22.740    22.000    22.360   9252000    11.180
  2 25 2004    22.280    22.900    22.210    22.810   9867000    11.400
  2 26 2004    22.880    23.180    22.800    23.040   7086000    11.520
  2 27 2004    22.960    24.020    22.950    23.920  16744200    11.960
  3  1 2004    24.100    24.300    23.870    24.020  11488600    12.010
  3  2 2004    24.000    24.100    23.770    23.810   9167400    11.900
  3  3 2004    23.600    24.190    23.600    23.920   8040400    11.960
  3  4 2004    23.930    25.220    23.910    25.160  23579400    12.580
  3  5 2004    24.950    27.490    24.900    26.740  55021400    13.370
  3  8 2004    26.620    26.790    25.800    26.000  18674000    13.000
  3  9 2004    25.900    27.230    25.750    27.100  22084400    13.550
  3 10 2004    27.040    28.140    26.940    27.680  35963000    13.840
  3 11 2004    27.270    28.040    27.090    27.150  21280400    13.570
  3 12 2004    27.320    27.780    27.170    27.560  11758000    13.780
  3 15 2004    27.030    27.350    26.260    26.450  17204200    13.230
  3 16 2004    26.550    26.610    25.390    25.820  21622600    12.910
  3 17 2004    25.960    26.380    25.780    26.190  14694000    13.100
  3 18 2004    25.940    26.060    25.590    25.670  11467200    12.840
  3 19 2004    25.560    26.940    25.540    25.860  14592000    12.930
