Mon day year open high low close volume adjclose
2 15 2006 47.65 48.07 47.02 47.69 12081600 11.52
2 16 2006 47.45 48.32 46.52 47.9 23295600 11.57
2 17 2006 47.8 47.81 46.51 47.24 14384800 11.41
2 21 2006 47.5 47.7 46.48 46.8 12005200 11.31
2 22 2006 47.18 48.29 46.84 47.99 13571600 11.59
2 23 2006 48.06 48.8 47.1 48.44 11412400 11.7
2 24 2006 48.2 49.06 47.92 48.63 7330400 11.75
2 27 2006 49 49 47.33 47.51 8425600 11.48
2 28 2006 47.3 47.78 46.1 46.43 10209200 11.22
3 1 2006 46.54 48.48 46.54 48 13725600 11.6
3 2 2006 48.23 48.39 47.39 47.96 10600800 11.59
3 3 2006 47.97 48.03 47.1 47.9 9313600 11.57
3 6 2006 47.89 48.1 45.96 46.56 12453200 11.25
3 7 2006 45.8 45.9 43.6 44.74 22620800 10.81
3 8 2006 44.1 44.28 42.25 43.64 34836400 10.54
3 9 2006 44.15 44.8 41.86 42.28 24503600 10.22
3 10 2006 42.35 43.7 41.87 43.25 22026400 10.45
3 13 2006 43.62 44.15 43.13 43.32 13042800 10.47
3 14 2006 42.85 44.31 42.85 44.14 10960800 10.66
3 15 2006 44.93 45.32 44.6 45.11 14837200 10.9
3 16 2006 45.56 45.79 44.3 45 13212000 10.87
3 17 2006 45.28 45.29 44.5 44.92 8528000 10.85
3 20 2006 45.25 45.45 44.58 44.9 6953200 10.85
3 21 2006 44.89 45.04 43.76 44.15 10723200 10.67
3 22 2006 43.99 44.65 43.89 44.22 10474000 10.68
3 23 2006 44.85 44.96 43.9 44 12442800 10.63
3 24 2006 44.9 45.52 44.45 45.28 15496800 10.94
3 27 2006 45.53 46.25 44.94 45.84 12824400 11.08
3 28 2006 45.3 46.25 44.71 45.06 16418800 10.89
3 29 2006 45.57 46.84 45.35 46.54 12870800 11.24
3 30 2006 48 48.96 47.65 48.26 24356000 11.66
3 31 2006 47.83 48.64 47.51 48.53 10900000 11.73
