   13.    0.3  0.500 1  -1  1
  177.    2.7  0.245 1   1  1
   95.    2.0  0.245 0   0  0
  201.    2.7  0.245 0   0  0
  102.    0.3  0.750 1   1  1
  328.   22.6  0.125 1  -1  2
  216.    0.2  0.370 1   1  1
  226.    0.1  0.250 0   0  0
   79.    2.0  0.495 1  -1  1
    4.    4.7  0.370 0   0  0
    7.    0.1  0.495 0   0  0
   93.    1.5  0.375 0   0  0
   25.    0.2  0.375 1  -1  1
    0.    0.2  0.120 0   0  0
   28.    0.4  0.120 1   1  1
   33.    0.1  0.120 1  -1  1
   39.    0.1  0.250 0   0  0
   55.    0.1  0.375 0   0  0
  193.    0.7  0.375 1   1  1
    7.    0.3  0.370 0   0  0
   34.    1.0  0.250 0   0  0
   25.    0.6  1.000 1  -1  1
   22.    2.0  1.000 1   1  1
    0.    0.4  1.000 0   0  0
   80.    0.1  1.000 1  -1  1
   69.    1.3  1.000 1   1  1
   49.    0.2  1.000 1   1  1
   55.    2.5  1.000 1  -1  1
   47.    0.5  0.750 0   0  0
   34.    0.1  0.375 1  -1  1
   30.    0.1  0.375 1   1  1
   22.    0.1  0.495 1  -1  1
   46.    0.9  0.495 1   1  1
  102.    0.1  0.375 1  -1  1
   57.   30.0  0.375 0   0  0
  150.    1.1  0.375 0   0  0
    3.    0.2  0.120 1   1  1
  158.    1.6  0.500 1  -1  1
   25.    1.0  0.500 0   0  0
    0.    1.0  0.500 0   0  0
    6.    0.1  0.245 0   0  0
   14.    0.5  0.370 0   0  0
   83.    1.5  0.370 1  -1  1
    5.    0.2  0.250 0   0  0
   33.    0.1  0.250 0   0  0
   10.    0.1  0.375 0   0  0
   61.    1.0  0.375 0   0  0
   31.    0.4  0.375 0   0  0
   16.    1.0  0.375 0   0  0
    0.    0.2  0.370 0   0  0
   26.    1.0  0.250 1   1  1
   23.    0.5  0.120 1  -1  1
   10.    5.0  0.120 1  -1  1
    4.    5.0  0.120 0   0  0
    3.    8.0  0.120 0   0  0
    2.    2.0  0.120 0   0  0
    2.    3.0  0.120 0   0  0
   38.    0.5  0.120 1   1  1
    5.    0.1  0.120 1  -1  1
   62.    0.2  0.120 1   1  1
   42.    0.1  0.120 1  -1  1
   70.    0.1  0.120 0   0  0
    0.    1.0  0.120 1   1  1
   21.    5.0  0.120 0   0  0
   16.    1.0  0.120 0   0  0
    1.    0.5  0.370 0   0  0
    9.    2.2  0.370 0   0  0
   18.    0.9  0.370 0   0  0
   29.    0.3  0.370 0   0  0
    2.    0.5  0.370 0   0  0
    3.    0.1  0.375 0   0  0
   24.    0.4  0.500 0   0  0
   33.    4.6  0.500 1  -1  1
    1.    8.3  0.245 0   0  0
    5.    0.1  0.245 0   0  0
    0.    1.0  0.245 0   0  0
    4.    4.4  0.495 0   0  0
   18.    0.5  0.495 1   1  1
    2.    0.1  0.495 0   0  0
   31.    0.4  0.120 1  -1  1
   21.    1.8  0.625 1   1  2
  141.    1.0  0.625 1  -1  1
    1.    0.1  0.625 1   1  1
    9.    0.1  0.620 1  -1  1
   41.    0.2  0.370 1   1  1
   92.    0.1  0.495 1  -1  1
    9.    2.4  0.120 0   0  0
   33.    0.5  0.375 0   0  0
   13.    3.6  0.120 0   0  0
   12.    1.0  0.370 0   0  0
   25.    0.1  0.495 0   0  0
   17.    2.0  1.245 0   0  0
   29.    0.7  1.250 1   1  1
   34.    1.5  0.500 1   1  1
   64.    1.0  0.370 1  -1  1
   30.    1.0  0.370 1  -1  1
    1.    1.7  0.495 0   0  0
   21.    1.5  0.250 0   0  0
   48.    0.5  0.250 0   0  0
    3.    0.4  0.250 0   0  0
    5.    3.1  0.495 1  -1  1
   17.    1.0  0.495 1   1  1
    7.    0.1  0.500 1   1  1
   14.    1.0  0.245 0   0  0
   70.    0.1  0.245 0   0  0
    4.    1.0  0.495 0   0  0
   57.    1.0  0.500 1  -1  1
   19.    4.6  0.495 1  -1  1
   31.    0.1  1.125 1   1  2
   37.    0.5  0.125 1  -1  1
   13.    0.6  0.500 1   1  1
   46.    1.0  0.750 0   0  0
   14.    3.1  0.370 1   1  1
   48.    0.3  0.375 1  -1  1
   41.    2.7  0.500 0   0  0
   22.    1.0  0.375 1   1  2
    5.    0.2  0.245 0   0  0
    9.    0.2  0.245 0   0  0
   16.    1.0  0.370 0   0  0
   27.    0.5  0.370 0   0  0
   21.    1.0  0.370 0   0  0
    3.    0.5  0.250 0   0  0
   48.    4.3  0.495 1  -1  1
    6.    1.0  0.250 0   0  0
    2.   10.0  0.250 0   0  0
    7.    0.1  0.370 0   0  0
   33.    3.0  0.500 0   0  0
   13.    0.2  0.120 1   1  1
   25.   20.0  0.120 1  -1  2
   52.    0.5  0.120 1   1  1
    4.    0.5  0.500 0   0  0
    7.    0.5  0.495 0   0  0
    3.    1.0  0.495 0   0  0
    0.    0.2  0.245 0   0  0
   34.    0.5  0.370 0   0  0
    1.    5.0  0.500 0   0  0
    5.    9.4  0.245 1   1  1
   19.    0.5  0.245 0   0  0
    2.    2.0  0.245 0   0  0
    2.    0.4  0.620 0   0  0
   11.    0.1  0.245 1  -1  1
   21.    0.5  0.370 1   1  1
   23.    0.5  0.125 0   0  0
   14.    0.1  0.500 1  -1  1
   15.    2.0  0.370 0   0  0
    2.    2.0  0.370 0   0  0
    7.    1.0  0.745 1   1  1
   19.    1.0  0.370 1  -1  1
   81.    1.0  0.370 0   0  0
    1.    0.2  0.370 1   1  1
    4.    0.1  0.370 1  -1  1
   29.    0.5  0.370 0   0  0
    3.    0.1  0.370 0   0  0
   21.    0.4  0.125 1   1  1
   60.    2.0  0.125 0   0  0
    9.    2.0  0.125 0   0  0
   29.    0.1  0.125 0   0  0
    9.    0.1  0.125 0   0  0
   48.    1.0  0.125 0   0  0
   22.    1.0  0.125 1  -1  1
   36.    0.2  0.125 0   0  0
   39.    3.0  0.245 1   1  1
  128.    0.3  1.000 1  -1  1
   23.    0.1  1.000 1   1  1
   10.    0.2  1.000 0   0  0
   13.    0.1  0.125 0   0  0
   46.    0.2  0.245 0   0  0
    6.    5.0  0.500 0   0  0
    5.    2.0  0.500 0   0  0
    0.    2.0  0.500 0   0  0
    5.    1.0  0.500 0   0  0
   28.    0.9  0.500 0   0  0
    0.    0.6  0.500 0   0  0
   27.    0.1  0.375 1   1  1
   23.    1.0  0.375 1  -1  1
    0.    1.0  0.375 0   0  0
    5.    4.7  0.125 0   0  0
  126.    0.1  0.125 0   0  0
   53.    1.9  0.125 0   0  0
    5.    0.5  0.125 0   0  0
    0.    1.0  0.625 0   0  0
    6.    0.3  0.125 1  -1  1
   32.    0.6  0.370 1   1  1
   39.    0.5  1.120 0   0  0
   12.    0.3  0.375 0   0  0
   65.    0.2  0.495 0   0  0
   28.    2.5  0.495 1   1  1
   18.    2.0  0.125 0   0  0
   78.    1.0  0.370 0   0  0
    5.    9.0  0.370 0   0  0
    0.   18.0  0.250 1   1  1
   81.    1.0  0.250 1  -1  1
    6.    1.0  0.375 1   1  1
  122.    3.0  0.375 1  -1  1
    4.    3.0  0.375 0   0  0
    3.    0.3  0.250 0   0  0
   25.    0.1  0.250 0   0  0
    3.    0.1  0.370 1   1  1
   79.    3.0  0.625 0   0  0
   18.    1.0  0.495 0   0  0
   14.    1.8  0.495 1   1  1
    6.    7.5  0.375 0   0  0
   62.    0.1  0.370 1  -1  1
   45.    1.5  0.370 0   0  0
   22.    0.1  0.125 1  -1  1
  111.    1.0  0.125 0   0  0
    3.    0.4  0.125 0   0  0
   26.    2.0  0.495 0   0  0
    9.    7.0  0.250 0   0  0
   24.    2.0  0.250 0   0  0
    1.   20.0  0.250 0   0  0
   34.    3.0  0.495 0   0  0
  154.    5.0  0.495 0   0  0
    1.    2.5  0.370 0   0  0
   73.    0.3  0.370 0   0  0
    2.    0.1  0.125 0   0  0
   23.    0.8  0.125 1   1  1
    3.    0.7  0.125 0   0  0
    3.    3.0  0.995 0   0  0
    1.    1.0  0.995 0   0  0
    2.   13.0  0.995 0   0  0
    1.    0.5  0.245 0   0  0
   25.    1.5  0.500 0   0  0
    5.    0.4  0.245 1  -1  1
   39.    0.1  1.000 0   0  0
   40.    0.1  0.375 1   1  1
   82.    0.3  0.370 1  -1  1
   53.    1.4  1.245 1   1  1
   21.    0.5  1.245 0   0  0
   20.    3.5  1.245 0   0  0
    0.    0.5  1.245 0   0  0
    3.    0.1  1.245 1  -1  1
   15.    3.0  0.370 1   1  1
   50.    0.1  1.125 1  -1  1
    3.    1.0  0.125 1   1  1
   24.    0.1  0.495 0   0  0
   17.    2.0  1.250 1  -1  1
    6.    5.0  0.250 1   1  2
   21.    1.0  0.250 1  -1  2
    3.    1.0  0.745 0   0  0
   64.    0.3  0.500 1  -1  1
   29.    5.0  0.500 0   0  0
    0.    1.0  0.375 0   0  0
    4.    1.0  0.500 0   0  0
   22.    1.5  0.745 0   0  0
    2.    1.5  0.245 0   0  0
    8.    1.5  0.245 0   0  0
   11.    0.1  0.245 0   0  0
    0.    0.5  0.245 0   0  0
   24.    1.3  0.245 0   0  0
    7.    0.5  0.245 0   0  0
    1.    0.5  0.245 0   0  0
    0.    5.0  0.245 0   0  0
    3.    0.4  0.245 0   0  0
    7.    2.0  0.245 0   0  0
   11.    0.2  0.245 0   0  0
   23.    0.5  0.245 0   0  0
    8.    0.5  0.245 0   0  0
    4.    0.1  0.245 1  -1  1
   14.    0.5  0.245 1   1  2
   41.    2.0  0.245 1  -1  1
   18.    0.4  0.120 0   0  0
   94.    3.5  0.120 0   0  0
    3.    1.0  1.000 0   0  0
   53.    0.2  0.120 0   0  0
   18.    5.0  1.000 0   0  0
    5.    3.0  0.500 0   0  0
   29.   10.5  0.495 0   0  0
   25.    1.5  0.250 1  -1  1
   35.    2.5  0.375 0   0  0
    1.    2.0  0.120 0   0  0
   28.    0.7  0.120 0   0  0
    0.    0.5  0.745 0   0  0
    5.    0.5  0.370 1  -1  1
   24.    4.0  0.370 1   1  1
    5.    0.1  0.500 0   0  0
   16.    2.5  0.375 1  -1  1
    8.    3.0  0.375 0   0  0
   23.    0.5  0.375 0   0  0
    0.    0.6  0.375 0   0  0
   10.    1.0  0.375 0   0  0
   23.    0.1  0.375 0   0  0
    5.    0.8  0.375 0   0  0
    3.    0.1  1.370 0   0  0
   36.    0.2  1.370 1  -1  1
   11.    3.7  1.370 1  -1  1
    3.    0.5  1.370 0   0  0
    2.    4.3  0.375 0   0  0
    2.  100.3  0.375 0   0  0
   10.    0.3  1.120 0   0  0
    7.    0.7  1.120 0   0  0
    5.    0.1  0.370 0   0  0
   23.    1.4  0.250 1   1  2
   42.    6.5  0.250 1  -1  1
    3.    4.0  0.375 0   0  0
   36.    0.1  0.250 0   0  0
    2.    1.3  0.370 0   0  0
   58.    0.1  0.370 1  -1  1
    5.    0.8  0.370 1   1  1
    0.    4.2  0.370 0   0  0
    0.    1.0  0.250 0   0  0
   42.    0.2  0.495 1  -1  1
    2.    2.0  0.495 1   1  1
   60.    2.4  0.125 0   0  0
   57.    1.0  0.495 0   0  0
   39.    4.0  0.370 0   0  0
    4.    1.0  0.370 0   0  0
   58.    0.3  0.245 1   1  1
   45.    3.0  0.500 0   0  0
    6.    1.3  0.245 0   0  0
   12.    1.0  0.245 0   0  0
   16.    0.5  0.245 0   0  0
   22.    0.3  1.000 1  -1  1
    7.    1.0  0.250 0   0  0
    0.    2.3  0.250 0   0  0
    4.    0.1  0.250 0   0  0
    1.    1.0  0.250 0   0  0
    3.    0.1  0.495 0   0  0
    4.    3.0  0.125 0   0  0
   19.    2.0  0.370 0   0  0
    4.    2.0  0.500 0   0  0
    8.    3.5  0.500 1   1  1
   10.    2.0  0.370 0   0  0
    9.    0.3  0.370 1  -1  1
    3.    1.0  0.125 1   1  1
    9.    0.2  0.125 1  -1  1
    1.    0.5  0.125 0   0  0
    2.    0.4  0.125 0   0  0
   20.    0.5  0.125 1   1  1
   42.    0.1  1.000 1  -1  1
    6.    0.1  1.000 0   0  0
    2.    0.2  1.000 0   0  0
    8.    0.1  1.000 0   0  0
    6.    0.3  1.000 0   0  0
    2.    0.1  1.000 0   0  0
    2.    0.1  1.000 0   0  0
    1.    0.1  1.000 0   0  0
    2.    0.1  0.125 0   0  0
   36.    2.0  0.125 1   1  1
    2.    3.0  0.125 0   0  0
    2.    0.2  0.125 0   0  0
    5.    0.5  0.125 0   0  0
   23.    0.3  0.125 0   0  0
    0.    1.0  0.125 0   0  0
    3.    0.1  0.125 0   0  0
   31.    0.9  0.125 1  -1  1
    9.    0.3  0.250 1   1  1
   65.    0.1  0.250 1  -1  1
    2.    4.0  0.250 0   0  0
   44.    0.1  0.250 1  -1  1
    2.    2.5  0.250 1   1  1
    3.    0.1  0.250 0   0  0
    3.    4.0  0.250 0   0  0
    1.    4.0  0.370 0   0  0
   17.    2.0  0.495 0   0  0
   43.    5.0  0.495 0   0  0
    0.    2.0  1.125 0   0  0
  129.    3.0  0.125 1   1  1
   14.    0.2  0.125 1  -1  1
   90.    0.5  0.125 1   1  1
    0.    2.5  0.125 0   0  0
    6.    5.0  0.120 0   0  0
    1.    2.5  0.375 0   0  0
    6.    1.5  0.370 0   0  0
   30.    0.3  0.120 0   0  0
   10.    1.0  0.120 0   0  0
    4.    1.0  0.120 0   0  0
    0.    4.0  0.120 0   0  0
    2.    2.0  0.120 0   0  0
    0.    1.5  0.125 0   0  0
  108.    2.6  0.125 1  -1  1
    6.    6.0  0.125 0   0  0
    0.    0.5  0.125 0   0  0
    2.    0.1  0.125 0   0  0
    9.    1.5  0.375 0   0  0
   44.    0.5  0.375 0   0  0
    0.    1.0  0.250 0   0  0
   20.    0.1  0.495 0   0  0
    8.    4.0  0.500 0   0  0
   15.    1.1  0.500 1  -1  1
    0.    2.5  0.495 0   0  0
   39.    0.2  0.495 1  -1  1
    6.    0.1  0.375 1   1  1
   69.    0.1  0.375 0   0  0
    1.    1.0  0.250 1  -1  1
   11.    2.5  0.370 0   0  0
   32.    0.2  0.500 0   0  0
   78.    0.5  1.125 1   1  1
  154.    0.2  1.125 1  -1  1
   17.    1.4  0.375 1   1  1
   65.    0.5  0.125 1  -1  1
   18.    2.0  0.125 1   1  1
    2.    0.5  0.125 0   0  0
    5.    0.5  0.125 0   0  0
   13.    0.8  0.125 0   0  0
   15.    0.8  0.500 0   0  0
   39.    0.3  0.245 0   0  0
    2.    1.0  0.250 1   1  1
    3.    3.0  0.495 0   0  0
   60.    1.9  0.495 0   0  0
    3.    2.0  0.370 0   0  0
   19.    5.1  0.125 0   0  0
   47.    0.8  0.125 0   0  0
    1.    2.5  0.125 0   0  0
    2.    1.0  0.125 0   0  0
    2.    2.1  0.125 0   0  0
    1.    0.1  0.125 0   0  0
   66.   43.8  0.125 1   1  1
    0.    1.4  0.125 0   0  0
    5.    1.0  0.125 0   0  0
    0.   10.0  0.125 0   0  0
   71.    1.8  0.125 0   0  0
    3.    1.0  0.125 0   0  0
   62.    0.1  0.125 1  -1  1
   23.    5.0  0.250 1   1  1
   49.    0.1  0.245 1  -1  1
   42.    0.7  0.500 1   1  1
   14.   15.0  0.995 0   0  0
   14.    1.0  0.375 0   0  0
   34.    1.5  0.245 0   0  0
   46.    1.0  0.375 0   0  0
   14.    0.3  0.495 0   0  0
   54.    2.0  0.995 1   1  1
   19.    0.1  0.125 1  -1  1
   17.    0.3  0.125 1   1  2
    5.    3.4  0.125 0   0  0
    0.    0.1  0.125 0   0  0
    4.    2.0  0.125 0   0  0
    6.    1.0  0.125 0   0  0
   22.    0.1  0.125 1  -1  1
   31.    1.0  0.250 1   1  1
    2.    6.1  0.500 0   0  0
   48.    1.0  0.500 0   0  0
    1.    2.1  0.245 0   0  0
   40.    1.7  0.245 0   0  0
    2.    0.5  0.245 0   0  0
    0.    1.0  0.245 0   0  0
    2.    0.1  0.245 1  -1  1
    4.    0.8  0.370 1   1  1
    8.    0.5  0.245 0   0  0
   47.    3.0  0.245 1  -1  1
    1.    1.0  0.370 0   0  0
   26.    1.0  0.370 1   1  1
    0.    1.0  0.125 0   0  0
   22.    0.5  0.125 0   0  0
   19.    0.5  0.245 1  -1  1
   44.    1.0  0.245 1   1  1
    1.    0.1  0.245 1  -1  1
    0.    4.0  0.745 1   1  1
   93.    0.1  0.745 0   0  0
    6.    0.1  0.745 1  -1  1
    1.    1.0  0.370 0   0  0
   10.    0.5  0.375 1   1  1
   41.    0.1  0.125 1  -1  1
    2.    1.0  0.125 1   1  1
    0.    0.7  0.370 0   0  0
   25.    2.1  0.625 0   0  0
   34.    0.1  0.625 0   0  0
   21.    0.1  0.495 1  -1  1
   80.    1.0  0.375 0   0  0
    5.    2.5  0.375 0   0  0
    0.    1.0  0.495 0   0  0
   14.    1.0  0.250 0   0  0
   20.    1.7  0.245 0   0  0
    5.    0.2  0.245 0   0  0
    0.    5.0  0.245 0   0  0
   10.    0.2  0.370 0   0  0
   43.    7.7  0.495 1  -1  1
   20.    2.6  0.120 1   1  1
   54.    0.5  0.120 1  -1  1
    3.    2.6  0.120 1   1  1
   16.    0.1  0.120 0   0  0
    2.    0.2  0.120 1  -1  1
   64.    1.0  0.120 1   1  1
    5.    2.5  0.375 1  -1  1
   40.    3.0  1.250 1   1  1
   24.    1.0  1.250 0   0  0
    5.    0.3  1.250 1  -1  1
    7.    1.0  1.250 1   1  1
    4.    0.5  1.250 0   0  0
   28.    2.5  1.250 0   0  0
    0.    0.5  0.250 0   0  0
   26.    0.1  0.370 1  -1  1
   91.    0.2  0.370 0   0  0
   29.    0.3  0.500 1   1  1
   60.    1.0  0.500 1   1  1
    0.    2.0  0.370 0   0  0
    4.    3.1  0.370 0   0  0
    4.    0.1  0.370 0   0  0
   11.    0.5  0.500 0   0  0
   14.    0.5  0.375 0   0  0
  123.    0.2  1.120 0   0  0
   34.    0.1  1.120 0   0  0
    0.    0.5  1.120 0   0  0
    5.    0.2  0.120 0   0  0
   15.    2.8  0.120 1   1  1
    8.    2.0  0.120 0   0  0
    0.    2.0  0.375 0   0  0
   19.    1.3  0.250 0   0  0
   14.    0.4  1.125 0   0  0
   70.    1.7  0.370 1   1  1
   22.    2.0  1.000 0   0  0
   64.    0.1  1.000 1  -1  1
    3.    1.0  0.125 0   0  0
    9.    0.1  0.125 0   0  0
    0.    0.3  0.125 1   1  1
   14.    2.0  0.375 0   0  0
   41.    2.0  0.250 1  -1  1
    9.    1.0  0.250 0   0  0
   72.    0.6  0.370 0   0  0
   31.    0.5  0.370 0   0  0
   38.    2.5  0.370 0   0  0
    0.    2.5  0.370 0   0  0
    5.    2.5  0.370 0   0  0
   14.    0.5  0.125 0   0  0
   65.    0.1  0.125 0   0  0
   42.    1.0  1.250 0   0  0
   23.    0.1  0.250 0   0  0
   73.    0.6  1.125 0   0  0
   23.    0.1  0.125 0   0  0
   40.    0.1  0.125 1  -1  2
    0.    1.0  0.125 1   1  2
    0.    0.1  0.125 0   0  0
   46.    2.0  0.125 1   1  1
    5.    3.0  0.125 0   0  0
    1.    0.1  0.125 1  -1  1
    0.    3.0  0.125 1   1  1
    3.    3.0  0.125 0   0  0
    1.    2.0  0.125 0   0  0
    8.    0.1  0.125 1  -1  1
   35.    0.1  0.125 0   0  0
   20.    0.1  0.125 0   0  0
   60.    5.0  0.125 1   1  1
   33.    1.0  0.125 1  -1  1
    0.    0.5  0.125 0   0  0
   29.    1.0  0.125 0   0  0
   15.    1.0  0.495 0   0  0
   67.    1.0  0.245 0   0  0
   68.    0.5  0.370 1  -1  1
   53.    0.7  0.370 0   0  0
    0.    0.6  0.370 0   0  0
   22.    0.2  0.370 0   0  0
    2.    1.0  0.495 0   0  0
    7.    0.1  0.495 0   0  0
    2.    0.2  0.250 1  -1  1
   17.    0.1  0.375 1   1  1
   40.    1.3  0.125 1  -1  1
   14.    0.3  0.500 1   1  1
   93.    1.7  0.125 0   0  0
   58.    0.1  0.125 0   0  0
    1.    1.0  0.375 0   0  0
   21.    1.0  0.495 1  -1  1
   22.    0.3  0.375 0   0  0
   36.    1.0  0.495 0   0  0
   15.    0.1  0.375 1   1  1
   35.    0.7  0.375 1  -1  2
    0.    3.0  0.250 0   0  0
    5.    5.0  0.745 0   0  0
  107.    0.5  0.120 0   0  0
   51.    1.0  0.120 1  -1  1
    0.    0.2  0.120 1   1  1
  244.    1.0  0.120 1   1  1
    0.    1.5  0.120 0   0  0
    0.    1.0  0.120 0   0  0
    5.    0.5  0.120 0   0  0
    9.    1.5  0.120 0   0  0
   29.    1.0  0.120 0   0  0
    0.    1.0  0.375 0   0  0
   15.    0.5  0.375 0   0  0
    1.    1.6  0.250 0   0  0
   13.    0.1  0.125 0   0  0
   11.    0.1  0.125 0   0  0
    4.    0.5  0.125 1   1  1
    3.    0.1  0.375 1  -1  1
    7.    0.5  0.370 1   1  1
   20.    1.8  0.370 0   0  0
   13.    0.5  0.620 0   0  0
  151.    3.0  0.620 1   1  1
    0.    3.0  0.500 0   0  0
    5.    0.7  0.245 0   0  0
   11.    0.3  0.245 0   0  0
    4.    0.5  0.375 1  -1  1
   71.    0.3  0.120 1   1  1
    5.    0.5  0.120 0   0  0
    0.    1.0  0.120 1  -1  1
    3.    1.0  0.370 0   0  0
   68.    1.0  0.745 0   0  0
   13.    1.0  0.745 0   0  0
   13.    3.0  0.245 0   0  0
   52.    0.6  0.370 0   0  0
    4.    0.5  0.375 0   0  0
   55.    2.5  0.245 1   1  1
   75.    0.1  0.245 1  -1  5
    3.    2.5  0.245 1   1  5
   32.    0.1  0.245 0   0  0
   23.    0.1  0.245 1  -1  1
    6.    0.1  0.375 0   0  0
   38.    1.0  0.750 1   1  1
   53.    0.5  0.250 0   0  0
   43.    0.2  0.250 0   0  0
    5.    0.3  0.250 0   0  0
   61.    0.1  0.250 1  -1  1
   52.    0.1  0.120 0   0  0
   93.    0.5  0.120 1   1  1
  119.    0.1  0.120 0   0  0
   28.    0.1  0.120 1  -1  1
   42.    0.8  0.120 0   0  0
   39.    0.1  0.375 1   1  2
   24.    0.3  0.375 1  -1  2
    7.    0.1  0.370 1  -1  3
   73.    0.1  0.370 1   1  3
    3.    0.1  0.370 0   0  0
   23.    0.9  0.375 0   0  0
    6.    0.2  0.375 0   0  0
    0.    1.5  0.120 1   1  1
   29.    0.6  0.370 1  -1  1
   36.    0.1  0.375 0   0  0
   27.    7.0  0.245 1   1  1
   28.    0.1  0.245 1  -1  1
    3.    0.1  0.120 0   0  0
   20.    1.1  0.375 1   1  1
   37.    2.0  0.375 0   0  0
   38.    0.3  0.375 0   0  0
    0.    0.1  0.375 1  -1  1
   28.    0.5  0.120 0   0  0
   45.    1.0  0.120 0   0  0
   35.    0.2  0.120 0   0  0
   58.    0.2  0.375 0   0  0
   48.    2.0  0.375 1   1  1
   48.    0.5  1.000 0   0  0
   11.    0.2  1.000 0   0  0
   34.    0.1  1.000 1   1  1
    2.    0.1  1.000 1  -1  2
   30.    0.1  1.000 1   1  1
   18.    0.1  0.750 1  -1  1
   21.    0.4  0.250 1   1  1
    1.    0.1  0.250 1  -1  1
   50.    1.0  0.125 1   1  1
   32.    1.2  0.250 0   0  0
   18.    0.1  0.375 0   0  0
   67.    2.0  0.750 0   0  0
   32.    1.0  0.245 0   0  0
  109.   25.0  0.245 0   0  0
    7.    0.1  0.495 0   0  0
   87.    6.0  0.375 0   0  0
    4.    2.0  1.500 0   0  0
  150.    0.3  0.125 0   0  0
    2.    2.2  0.370 1   1  1
    4.    5.0  0.500 0   0  0
    2.    5.0  0.750 0   0  0
    5.    2.1  0.245 0   0  0
   19.    1.5  0.245 0   0  0
   11.    2.8  0.620 0   0  0
   37.    0.5  0.245 0   0  0
   26.    0.8  0.370 0   0  0
   23.    0.5  0.495 1  -1  1
   18.    0.5  0.375 1   1  1
   50.    0.1  0.120 0   0  0
   62.    0.8  0.120 0   0  0
   14.    0.2  0.375 0   0  0
   72.    0.8  0.120 0   0  0
    5.    0.5  0.120 0   0  0
    7.    0.1  0.120 0   0  0
  124.    0.5  0.245 0   0  0
    1.    1.5  0.500 0   0  0
    5.    0.5  0.620 0   0  0
    2.    0.7  0.370 0   0  0
   27.    1.0  0.620 0   0  0
   32.    0.1  0.620 0   0  0
    0.    0.7  0.500 0   0  0
   40.    2.0  0.500 0   0  0
   43.    0.2  0.370 1  -1  1
   45.    0.1  0.245 1   1  1
   15.    2.0  0.500 0   0  0
   95.    0.1  0.500 1  -1  1
   27.    2.0  0.500 1   1  1
    4.    0.7  0.500 0   0  0
    3.    0.3  0.750 0   0  0
   39.    0.7  0.745 1   1  1
   29.    1.2  0.250 1  -1  1
   53.    1.3  0.250 1   1  2
    0.    5.0  0.125 0   0  0
   32.    1.0  0.125 1  -1  1
    1.    1.3  0.125 1   1  1
   31.    1.5  0.125 0   0  0
    4.    0.1  0.250 1  -1  1
   79.    1.0  0.125 1   1  1
   16.    3.0  0.125 0   0  0
    6.    0.6  0.375 1  -1  1
   59.    0.1  0.995 0   0  0
   80.    2.5  0.995 0   0  0
    0.    2.5  0.125 0   0  0
   17.   10.0  0.745 1   1  1
   27.    1.0  0.375 1  -1  1
   51.    3.0  0.375 1   1  1
    0.    1.0  0.375 0   0  0
    2.    0.1  0.620 1  -1  1
   26.    1.2  0.500 1   1  1
    9.    0.5  0.500 0   0  0
    2.    0.5  0.370 0   0  0
   92.    1.2  0.370 0   0  0
    5.    1.0  0.370 0   0  0
   13.    0.7  0.245 0   0  0
  258.    0.1  0.245 0   0  0
    7.    0.1  0.245 1  -1  1
    5.    2.0  0.125 0   0  0
    3.    2.0  0.125 0   0  0
    2.    0.5  0.370 0   0  0
   30.    0.3  0.370 0   0  0
   32.    3.0  0.370 1   1  1
    9.    1.0  0.125 1  -1  1
   14.    0.1  0.125 0   0  0
    4.    2.2  0.125 1   1  1
    6.    0.4  0.125 0   0  0
   42.    1.2  0.125 1  -1  1
   24.    0.1  0.370 1   1  1
  125.    0.5  0.370 1  -1  1
   13.    0.2  0.500 1   1  1
   25.    0.2  0.125 0   0  0
   10.    0.1  0.125 1  -1  1
   20.    0.2  0.125 0   0  0
    3.    0.1  0.125 1   1  1
   10.    0.7  0.125 1  -1  1
    5.    0.1  0.125 0   0  0
   22.    0.1  0.125 0   0  0
   13.    0.3  0.625 0   0  0
   32.    2.0  0.625 0   0  0
    4.    0.1  0.250 0   0  0
   13.    0.2  0.500 1  -1  1
   35.    0.1  0.125 0   0  0
   78.    0.5  0.125 1   1  1
    6.    0.1  0.625 0   0  0
    7.    1.0  0.625 0   0  0
  119.    2.2  0.250 0   0  0
   21.    0.1  0.250 1  -1  1
    0.    3.0  0.250 1   1  1
    9.    0.1  0.620 0   0  0
  192.    5.0  0.620 1  -1  1
    1.    0.1  0.750 1   1  1
   65.    5.0  0.120 0   0  0
  178.    1.0  0.120 0   0  0
  110.    0.1  0.120 0   0  0
    9.    0.1  0.120 1  -1  1
   18.    3.0  0.120 0   0  0
   12.    0.3  0.120 0   0  0
   30.    0.1  0.120 0   0  0
    3.    2.7  0.120 1   1  1
   16.    0.3  0.120 0   0  0
   45.    0.1  0.120 1  -1  1
   11.    0.1  0.245 0   0  0
   44.    0.1  0.245 0   0  0
    1.    0.1  0.245 0   0  0
   43.    0.1  0.120 0   0  0
  109.    2.0  0.120 1   1  1
  117.    1.0  0.120 1  -1  1
   43.    0.1  0.120 0   0  0
   49.    0.1  0.120 0   0  0
    9.    0.3  0.120 1   1  1
  145.    0.2  0.120 0   0  0
   34.    0.1  0.120 0   0  0
  139.    0.4  0.120 1  -1  1
   30.    0.1  0.120 0   0  0
    4.    0.1  0.120 0   0  0
   50.    0.5  0.120 0   0  0
   18.    0.1  0.370 0   0  0
   69.    1.0  0.120 0   0  0
   26.    1.0  0.120 0   0  0
    3.    0.1  0.120 0   0  0
   56.    0.2  0.120 1   1  1
